Resume_ID,Rank,Matched_Job_ID,Job_Title,TFIDF_Score
15118506,3,138,JavaScript Developer,0.30917362892550165
15118506,4,941,JavaScript Developer,0.30917362892550165
15118506,5,93,JavaScript Developer,0.3030887165086359
15118506,6,686,Network Administrator,0.2989484731359814
15118506,7,1471,Software Engineer,0.2985249132039173
15118506,8,676,JavaScript Developer,0.28985251799958134
15118506,9,1826,Database Administrator,0.28776283575142086
15118506,10,2057,Network Administrator,0.2861485598865258
18176523,1,497,Django Developer,0.436864332744192
18176523,2,580,Network Administrator,0.3471828963877683
18176523,3,1655,Network Administrator,0.3353844308961704
18176523,4,399,Network Administrator,0.3328726884634044
18176523,5,2057,Network Administrator,0.32627605033489887
18176523,6,782,Database Administrator,0.3224154744075328
18176523,7,133,DevOps Engineer,0.3121636324008839
18176523,8,509,Network Administrator,0.3063035208681125
18176523,9,1459,Database Administrator,0.30521562873494057
18176523,10,846,Network Administrator,0.2987385702357941
24020470,1,1724,Machine Learning,0.3111101028066917
24020470,2,447,Full Stack Developer,0.29755000073946564
24020470,3,1790,Java Developer,0.2856630875392685
24020470,4,2144,Database Administrator,0.28463828862422563
24020470,5,1966,PHP Developer,0.2835401864841944
24020470,6,2223,Database Administrator,0.28129748455097975
24020470,7,1383,JavaScript Developer,0.2811798525243873
24020470,8,1199,Backend Developer,0.2686192236758481
24020470,9,2137,Network Administrator,0.26025831054546905
24020470,10,399,Network Administrator,0.255196122189883
70089206,1,1991,Software Engineer,0.3358979690637243
70089206,2,960,Backend Developer,0.3292843888926757
70089206,3,2244,Backend Developer,0.32838217680248993
70089206,4,1919,Database Administrator,0.31956599155262694
70089206,5,1956,Node js developer,0.31603242285849104
70089206,6,2112,JavaScript Developer,0.3075785405194399
70089206,7,374,Java Developer,0.3068649287147544
70089206,8,249,JavaScript Developer,0.30520538245599915
70089206,9,728,Database Administrator,0.30301870197126335
70089206,10,1387,Database Administrator,0.3029380342683102
27770859,1,399,Network Administrator,0.35498225500337444
27770859,2,580,Network Administrator,0.34061173582709453
27770859,3,1695,Network Administrator,0.34051403416503145
27770859,4,881,Network Administrator,0.3378862905351863
27770859,5,1009,Network Administrator,0.32447900467146923
27770859,6,653,DevOps Engineer,0.3233901945440749
27770859,7,1594,Network Administrator,0.3201191844099902
27770859,8,1634,DevOps Engineer,0.3200174331159526
27770859,9,2157,Network Administrator,0.31879569022708343
27770859,10,1204,Network Administrator,0.3124687616102105
57002858,1,580,Network Administrator,0.43104213055775603
57002858,2,399,Network Administrator,0.42625115079629183
57002858,3,538,Network Administrator,0.4109755303799227
57002858,4,1695,Network Administrator,0.4089263556708585
57002858,5,686,Network Administrator,0.3979756671404128
57002858,6,1009,Network Administrator,0.3963734386615089
57002858,7,1362,Network Administrator,0.39613982834453754
57002858,8,199,Full Stack Developer,0.3720848461285825
57002858,9,881,Network Administrator,0.37162774101266005
57002858,10,1204,Network Administrator,0.37162774101266005
13477922,1,1679,Network Administrator,0.4507446974694699
13477922,2,669,Network Administrator,0.41103952387913634
13477922,3,2071,Network Administrator,0.40996368563646257
13477922,4,2137,Network Administrator,0.40985941960405514
13477922,5,1695,Network Administrator,0.406975238703812
13477922,6,1278,Network Administrator,0.4046920864019332
13477922,7,38,Network Administrator,0.4041127966715999
13477922,8,1076,Network Administrator,0.4028114517487222
13477922,9,399,Network Administrator,0.39931473383053984
13477922,10,659,Network Administrator,0.392264178506912
28126340,1,399,Network Administrator,0.35211957211688333
28126340,2,2177,Java Developer,0.3323168236395625
28126340,3,2057,Network Administrator,0.328702719767506
28126340,4,947,Java Developer,0.32751332460169136
28126340,5,509,Network Administrator,0.3152257234753406
28126340,6,2244,Backend Developer,0.3150915668072724
28126340,7,1938,Database Administrator,0.31389893025712434
28126340,8,1459,Database Administrator,0.3109964971335869
28126340,9,1824,Database Administrator,0.30796246193616916
28126340,10,2194,Java Developer,0.30687920759862863
37242217,1,1655,Network Administrator,0.39729244661343177
37242217,2,399,Network Administrator,0.3853252365501464
37242217,3,580,Network Administrator,0.3500203630892383
37242217,4,2244,Backend Developer,0.3435016092157058
37242217,5,2057,Network Administrator,0.31922934228552535
37242217,6,2228,Network Administrator,0.31360743097876304
37242217,7,1826,Database Administrator,0.31205090775421707
37242217,8,1626,DevOps Engineer,0.3087243166483069
37242217,9,473,Java Developer,0.3057109350446212
37242217,10,1583,Java Developer,0.30545278853596475
10089434,1,2251,Network Administrator,0.4710132018262448
10089434,2,1818,Network Administrator,0.4687020352206639
10089434,3,1459,Database Administrator,0.46389488493883396
10089434,4,1727,Database Administrator,0.4476834887490209
10089434,5,399,Network Administrator,0.4371755574050299
10089434,6,812,Network Administrator,0.4349918730856865
10089434,7,580,Network Administrator,0.40727069305007585
10089434,8,903,Network Administrator,0.4038800939755841
10089434,9,1826,Database Administrator,0.4031295258219497
10089434,10,1468,Network Administrator,0.39734473581577956
11957080,1,2223,Database Administrator,0.3786584383482783
11957080,2,23,Database Administrator,0.35599685036925566
11957080,3,234,Java Developer,0.3541654358620164
11957080,4,2144,Database Administrator,0.3487118098056717
11957080,5,1154,Database Administrator,0.34467119459940865
11957080,6,2033,Database Administrator,0.3397865084841325
11957080,7,2069,Database Administrator,0.3366729541914475
11957080,8,1401,Java Developer,0.33629217890886887
11957080,9,1655,Network Administrator,0.3167892301144333
11957080,10,1583,Java Developer,0.31613846405634805
35325329,1,949,Software Engineer,0.3573554997318606
35325329,2,649,Database Administrator,0.3304724487890171
35325329,3,1205,Database Administrator,0.3253715988584669
35325329,4,2244,Backend Developer,0.3206338396861068
35325329,5,1919,Database Administrator,0.3134296686999555
35325329,6,1869,Java Developer,0.3126282958277089
35325329,7,534,Database Administrator,0.3107547322861078
35325329,8,2073,Full Stack Developer,0.3083858441952429
35325329,9,876,Full Stack Developer,0.3050055645281857
35325329,10,311,Django Developer,0.3046378469435535
10840430,1,1999,Java Developer,0.33908843237192055
10840430,2,1655,Network Administrator,0.3369600245452608
10840430,3,290,JavaScript Developer,0.3313549519174027
10840430,4,650,Java Developer,0.3216935961056031
10840430,5,1869,Java Developer,0.3134693257018205
10840430,6,431,DevOps Engineer,0.30314375869410604
10840430,7,2057,Network Administrator,0.30180571881594054
10840430,8,683,iOS Developer,0.2950443795909772
10840430,9,1141,Node js developer,0.2917239369234381
10840430,10,1201,Database Administrator,0.29105103181916003
64017585,1,369,Full Stack Developer,0.32605244457244426
64017585,2,2223,Database Administrator,0.29711856623389776
64017585,3,516,Java Developer,0.28998101309372143
64017585,4,686,Network Administrator,0.28075966305710404
64017585,5,2033,Database Administrator,0.28006002865359414
64017585,6,199,Full Stack Developer,0.279726097139617
64017585,7,1924,Database Administrator,0.2727461900509372
64017585,8,2028,Machine Learning,0.2670307791945849
64017585,9,1820,Wordpress Developer,0.26453635361968353
64017585,10,1869,Java Developer,0.26284063650610123
19850482,1,1709,DevOps Engineer,0.3906239059037054
19850482,2,1514,Java Developer,0.38847768902844215
19850482,3,701,DevOps Engineer,0.37169877432128234
19850482,4,462,Java Developer,0.3442909543113899
19850482,5,2181,Java Developer,0.32791795200944734
19850482,6,1631,iOS Developer,0.3050338134545113
19850482,7,1655,Network Administrator,0.292580747723716
19850482,8,399,Network Administrator,0.28723005919356814
19850482,9,2057,Network Administrator,0.2852894846617739
19850482,10,1929,Full Stack Developer,0.2827003073893688
52618188,1,1459,Database Administrator,0.33773661927002124
52618188,2,980,Database Administrator,0.30585238931090014
52618188,3,926,Database Administrator,0.29675978826474236
52618188,4,340,JavaScript Developer,0.2940045731814016
52618188,5,2002,Database Administrator,0.28915897106794514
52618188,6,2104,Database Administrator,0.28662265112480506
52618188,7,23,Database Administrator,0.28600390062189435
52618188,8,2033,Database Administrator,0.2859548419073953
52618188,9,1067,Django Developer,0.2837470062557464
52618188,10,52,Java Developer,0.2829100246686667
28897981,1,447,Full Stack Developer,0.3795190511659533
28897981,2,533,Full Stack Developer,0.31314151247414546
28897981,3,2033,Database Administrator,0.297503309341942
28897981,4,2223,Database Administrator,0.28341663793723987
28897981,5,275,Software Engineer,0.26913408475872647
28897981,6,2104,Database Administrator,0.2689664794506019
28897981,7,1459,Database Administrator,0.26424053311379037
28897981,8,758,Full Stack Developer,0.26378058817616556
28897981,9,686,Network Administrator,0.263150252010779
28897981,10,2069,Database Administrator,0.2595964180311824
51639418,1,2033,Database Administrator,0.43877344872704477
51639418,2,447,Full Stack Developer,0.310445305789811
51639418,3,686,Network Administrator,0.30486980241164674
51639418,4,2069,Database Administrator,0.30147234041767323
51639418,5,2261,Machine Learning,0.2825992634034598
51639418,6,2104,Database Administrator,0.2822878335679219
51639418,7,199,Full Stack Developer,0.2805195055567906
51639418,8,758,Full Stack Developer,0.279270991360152
51639418,9,980,Database Administrator,0.27617207020444723
51639418,10,1148,Flutter Developer,0.26611690431013746
20674668,1,1425,PHP Developer,0.5772258719219077
20674668,2,302,Full Stack Developer,0.492521934343665
20674668,3,730,PHP Developer,0.42807742197624477
20674668,4,1497,PHP Developer,0.37544035058702985
20674668,5,2033,Database Administrator,0.3514707762614287
20674668,6,447,Full Stack Developer,0.34615227623529876
20674668,7,577,Full Stack Developer,0.34301394908484306
20674668,8,246,Wordpress Developer,0.335321890516748
20674668,9,955,PHP Developer,0.3270029847276509
20674668,10,2247,PHP Developer,0.32144787544832154
23527321,1,686,Network Administrator,0.3917750292000455
23527321,2,2128,JavaScript Developer,0.3916766944633829
23527321,3,2224,JavaScript Developer,0.3905003313209424
23527321,4,462,Java Developer,0.3851799034309105
23527321,5,2123,DevOps Engineer,0.37805906377295934
23527321,6,1631,iOS Developer,0.3765337836549708
23527321,7,1335,JavaScript Developer,0.3751420347815087
23527321,8,510,JavaScript Developer,0.3707035070261568
23527321,9,1692,JavaScript Developer,0.3691955602647447
23527321,10,394,JavaScript Developer,0.36730030079064624
18159866,1,1919,Database Administrator,0.3502237919528867
18159866,2,1924,Database Administrator,0.34557011504404794
18159866,3,2177,Java Developer,0.33145856438242166
18159866,4,1882,Full Stack Developer,0.3296562927205947
18159866,5,949,Software Engineer,0.32547684638093866
18159866,6,239,DevOps Engineer,0.3125079347099407
18159866,7,2057,Network Administrator,0.3100424980303438
18159866,8,1499,Network Administrator,0.3090743167213117
18159866,9,1991,Software Engineer,0.30858177373042306
18159866,10,2028,Machine Learning,0.3076885550475535
22776912,1,2177,Java Developer,0.3112396263073873
22776912,2,239,DevOps Engineer,0.3006375158421618
22776912,3,942,iOS Developer,0.2953000923808891
22776912,4,2057,Network Administrator,0.2916792951855404
22776912,5,1882,Full Stack Developer,0.29060458450524973
22776912,6,1991,Software Engineer,0.2887272232067592
22776912,7,1419,Machine Learning,0.2868459232798686
22776912,8,567,Full Stack Developer,0.2854698832139166
22776912,9,2028,Machine Learning,0.28329919921877517
22776912,10,547,Machine Learning,0.27845449763615826
23864648,1,2033,Database Administrator,0.3435378495703038
23864648,2,1785,Software Engineer,0.33088444254700006
23864648,3,2148,Software Engineer,0.32894569082193953
23864648,4,724,DevOps Engineer,0.32574019410002236
23864648,5,686,Network Administrator,0.3242594676475226
23864648,6,1850,Network Administrator,0.3240377181949703
23864648,7,447,Full Stack Developer,0.3230394498383226
23864648,8,1695,Network Administrator,0.3218875941998845
23864648,9,580,Network Administrator,0.3204176644657377
23864648,10,2146,Network Administrator,0.3202937279195156
18187364,1,18,Database Administrator,0.5520053482622442
18187364,2,728,Database Administrator,0.5484245081331125
18187364,3,1201,Database Administrator,0.5104438124944408
18187364,4,1730,Database Administrator,0.5077853773782297
18187364,5,318,Database Administrator,0.5074496722175479
18187364,6,2076,Database Administrator,0.49556503456448586
18187364,7,2091,Database Administrator,0.4877147497372274
18187364,8,2205,Database Administrator,0.4836529889439194
18187364,9,2069,Database Administrator,0.4772970724229033
18187364,10,1348,Database Administrator,0.4691340938817134
83816738,1,634,Java Developer,0.3466695638481627
83816738,2,560,Java Developer,0.3451178188633201
83816738,3,1388,Software Engineer,0.34066650770419576
83816738,4,1460,Software Engineer,0.34066650770419576
83816738,5,665,Software Engineer,0.33915469809291593
83816738,6,396,Java Developer,0.3351873954394987
83816738,7,2108,Java Developer,0.3333929412961269
83816738,8,2212,Software Engineer,0.3333114283530202
83816738,9,1748,Backend Developer,0.33188915287330795
83816738,10,1316,Java Developer,0.3293033234035836
20824105,1,659,Network Administrator,0.5030960538579207
20824105,2,1905,Network Administrator,0.4739774893186039
20824105,3,509,Network Administrator,0.47273054125212666
20824105,4,2057,Network Administrator,0.4705240079161405
20824105,5,151,Network Administrator,0.46824629261547257
20824105,6,973,Network Administrator,0.4601899076994813
20824105,7,903,Network Administrator,0.45049825784867253
20824105,8,1799,Network Administrator,0.4499148006980468
20824105,9,1499,Network Administrator,0.43826264624491035
20824105,10,1695,Network Administrator,0.4352146408652266
33381211,1,686,Network Administrator,0.3643843156285131
33381211,2,52,Java Developer,0.35021269925594484
33381211,3,2092,DevOps Engineer,0.33967984156153247
33381211,4,724,DevOps Engineer,0.3302323630744138
33381211,5,267,DevOps Engineer,0.32951465989700646
33381211,6,447,Full Stack Developer,0.3203959634151801
33381211,7,2177,Java Developer,0.31668804587169486
33381211,8,2228,Network Administrator,0.315622790723886
33381211,9,75,DevOps Engineer,0.31406497251120835
33381211,10,949,Software Engineer,0.3139949411459693
16533554,1,399,Network Administrator,0.44975931874835506
16533554,2,903,Network Administrator,0.40698327596837747
16533554,3,580,Network Administrator,0.39510799082424547
16533554,4,2057,Network Administrator,0.3624126625309774
16533554,5,1655,Network Administrator,0.3571414304982592
16533554,6,509,Network Administrator,0.35169535512772787
16533554,7,1155,Network Administrator,0.3446192775108844
16533554,8,131,Network Administrator,0.3367645259010062
16533554,9,1009,Network Administrator,0.33078690710808756
16533554,10,530,Network Administrator,0.3289130516297166
20879311,1,903,Network Administrator,0.35805629357755514
20879311,2,399,Network Administrator,0.35633096035947276
20879311,3,1816,Network Administrator,0.34806917494409634
20879311,4,1009,Network Administrator,0.3344703622915855
20879311,5,2057,Network Administrator,0.3179212979759319
20879311,6,580,Network Administrator,0.3161340382951997
20879311,7,1362,Network Administrator,0.31397626614621954
20879311,8,2144,Database Administrator,0.3113508103406349
20879311,9,509,Network Administrator,0.3074981021324063
20879311,10,2223,Database Administrator,0.2975234009359799
31111279,1,447,Full Stack Developer,0.38633036445629715
31111279,2,320,Network Administrator,0.3735063453578649
31111279,3,1846,Database Administrator,0.3508727731549984
31111279,4,791,Machine Learning,0.34814131431120376
31111279,5,23,Database Administrator,0.3476474719552629
31111279,6,949,Software Engineer,0.34704348377416616
31111279,7,1924,Database Administrator,0.34681140487160345
31111279,8,947,Java Developer,0.34416688418268343
31111279,9,13,Software Engineer,0.3380521484871416
31111279,10,420,Database Administrator,0.33326400915894144
17111768,1,1495,Java Developer,0.3215510181206226
17111768,2,1394,Java Developer,0.29854337577670637
17111768,3,1450,Java Developer,0.29689121948977637
17111768,4,1869,Java Developer,0.28933128291265314
17111768,5,23,Database Administrator,0.27901480800685213
17111768,6,1504,Database Administrator,0.27782672439507183
17111768,7,2225,Database Administrator,0.27170166879038654
17111768,8,146,Full Stack Developer,0.2713357256473113
17111768,9,1465,Java Developer,0.2671131602534478
17111768,10,2122,Full Stack Developer,0.266380157028226
11584809,1,1816,Network Administrator,0.4175918223193375
11584809,2,399,Network Administrator,0.4127280885993753
11584809,3,580,Network Administrator,0.4000965924933583
11584809,4,589,Network Administrator,0.3928371906665214
11584809,5,1283,Network Administrator,0.38974612123985536
11584809,6,1655,Network Administrator,0.387100154326247
11584809,7,1826,Database Administrator,0.36571269507953924
11584809,8,1271,Database Administrator,0.3641259988438454
11584809,9,2057,Network Administrator,0.35809232458538875
11584809,10,530,Network Administrator,0.34569791253054355
20408458,1,1468,Network Administrator,0.3643028969019721
20408458,2,2071,Network Administrator,0.35563407111079576
20408458,3,1853,DevOps Engineer,0.34334355557177987
20408458,4,1362,Network Administrator,0.32119478814100944
20408458,5,1459,Database Administrator,0.3144972653348903
20408458,6,399,Network Administrator,0.3080254002585824
20408458,7,1040,Network Administrator,0.30608450353443895
20408458,8,2146,Network Administrator,0.3037688567970468
20408458,9,1919,Database Administrator,0.3020729949985418
20408458,10,580,Network Administrator,0.2916503860901497
91121135,1,1454,Database Administrator,0.3016403339515252
91121135,2,1869,Java Developer,0.30114962218551833
91121135,3,510,JavaScript Developer,0.2741582776756341
91121135,4,2169,Database Administrator,0.2582546770658121
91121135,5,2210,Database Administrator,0.2569315727151013
91121135,6,1631,iOS Developer,0.25282596873469193
91121135,7,462,Java Developer,0.24880928018258455
91121135,8,2224,JavaScript Developer,0.2474018977670893
91121135,9,2123,DevOps Engineer,0.24680089298091398
91121135,10,2128,JavaScript Developer,0.24660756791684263
24230851,1,696,Software Engineer,0.3732584081099733
24230851,2,1184,Database Administrator,0.33611497025882237
24230851,3,568,Database Administrator,0.33137936146453106
24230851,4,1459,Database Administrator,0.3211999428771282
24230851,5,669,Network Administrator,0.3171723146382893
24230851,6,69,Database Administrator,0.3148688772652944
24230851,7,1721,Network Administrator,0.3082856687763335
24230851,8,649,Database Administrator,0.3056338152044186
24230851,9,2137,Network Administrator,0.3047468481318728
24230851,10,2172,Database Administrator,0.30421008976644787
40018190,1,23,Database Administrator,0.37282223158476585
40018190,2,1710,Database Administrator,0.3443960493312204
40018190,3,2225,Database Administrator,0.33671034874543576
40018190,4,10,Database Administrator,0.3291278549978532
40018190,5,1401,Java Developer,0.32101837279927836
40018190,6,335,Database Administrator,0.307128786728678
40018190,7,1888,Database Administrator,0.29674688410347094
40018190,8,1205,Database Administrator,0.2962642019680862
40018190,9,2104,Database Administrator,0.2891665962382005
40018190,10,728,Database Administrator,0.2885835620989407
16186411,1,1403,Java Developer,0.33236790964715524
16186411,2,1013,Database Administrator,0.3212722666219372
16186411,3,1790,Java Developer,0.30568845078041534
16186411,4,1348,Database Administrator,0.300267275630386
16186411,5,1944,Network Administrator,0.2906988271503417
16186411,6,960,Backend Developer,0.28821526055387664
16186411,7,1597,Java Developer,0.28586476379307724
16186411,8,355,Database Administrator,0.2816208415859254
16186411,9,2244,Backend Developer,0.28106274149081417
16186411,10,1082,Network Administrator,0.28076499478187333
29975124,1,447,Full Stack Developer,0.38670373963945726
29975124,2,318,Database Administrator,0.3633543662856392
29975124,3,533,Full Stack Developer,0.3581995262125691
29975124,4,2069,Database Administrator,0.3567027654322076
29975124,5,686,Network Administrator,0.35621103875268145
29975124,6,52,Java Developer,0.35522084871683507
29975124,7,422,Backend Developer,0.3478871746262219
29975124,8,2033,Database Administrator,0.3419407976241788
29975124,9,1634,DevOps Engineer,0.3305432328235624
29975124,10,1271,Database Administrator,0.3262147248477137
26746496,1,1013,Database Administrator,0.3274140954080319
26746496,2,1403,Java Developer,0.3132419127382448
26746496,3,1348,Database Administrator,0.2960205079648064
26746496,4,960,Backend Developer,0.28762889701615524
26746496,5,1790,Java Developer,0.28688998845019814
26746496,6,1597,Java Developer,0.28137433829906333
26746496,7,355,Database Administrator,0.2805038039078844
26746496,8,373,Software Engineer,0.2794120727992354
26746496,9,1944,Network Administrator,0.27437996075101057
26746496,10,1559,Database Administrator,0.2737268838733508
89413122,1,1454,Database Administrator,0.40544924052316217
89413122,2,980,Database Administrator,0.37701687266034756
89413122,3,199,Full Stack Developer,0.3697639399042125
89413122,4,2210,Database Administrator,0.36928636190154773
89413122,5,244,Full Stack Developer,0.35016096541731856
89413122,6,1205,Database Administrator,0.3267306786376864
89413122,7,1154,Database Administrator,0.3243633666338314
89413122,8,2033,Database Administrator,0.32418304082164007
89413122,9,275,Software Engineer,0.32010479866598845
89413122,10,736,Full Stack Developer,0.31871535496796916
12334140,1,1666,Django Developer,0.4647109116592783
12334140,2,1094,DevOps Engineer,0.4172331178065982
12334140,3,288,Full Stack Developer,0.39217593197685396
12334140,4,563,Full Stack Developer,0.3849303163667843
12334140,5,890,Machine Learning,0.37408020170510925
12334140,6,898,Machine Learning,0.35979234419680967
12334140,7,486,Full Stack Developer,0.347455928052409
12334140,8,1095,DevOps Engineer,0.3420089227338696
12334140,9,2033,Database Administrator,0.3197680393752613
12334140,10,1687,Machine Learning,0.30701170777451287
10641230,1,2057,Network Administrator,0.35388444898746696
10641230,2,399,Network Administrator,0.34615462743772674
10641230,3,1504,Database Administrator,0.33286991365622215
10641230,4,2137,Network Administrator,0.3235158301373115
10641230,5,509,Network Administrator,0.32330264566407146
10641230,6,1362,Network Administrator,0.3144257853746626
10641230,7,1924,Database Administrator,0.3121228996639939
10641230,8,2144,Database Administrator,0.31178994301028823
10641230,9,1818,Network Administrator,0.3115080003049074
10641230,10,23,Database Administrator,0.31087224210356607
10265057,1,1450,Java Developer,0.3225976430832526
10265057,2,282,Java Developer,0.30638494133200733
10265057,3,1394,Java Developer,0.2987298770354542
10265057,4,348,Java Developer,0.29410360704083666
10265057,5,802,Software Engineer,0.27667894077760125
10265057,6,960,Backend Developer,0.26587736888465124
10265057,7,520,Machine Learning,0.2641250876542988
10265057,8,1890,Machine Learning,0.26032887343702554
10265057,9,1991,Software Engineer,0.2458754469986388
10265057,10,1556,Full Stack Developer,0.2434384648818732
30223363,1,641,Java Developer,0.5162147046664203
30223363,2,2141,Database Administrator,0.4849758951464361
30223363,3,63,JavaScript Developer,0.4572258340877416
30223363,4,525,JavaScript Developer,0.40327376899221506
30223363,5,1880,Flutter Developer,0.3978575735502963
30223363,6,734,Backend Developer,0.3927934505072813
30223363,7,1284,Software Engineer,0.3776079238946547
30223363,8,1820,Wordpress Developer,0.36877148629288614
30223363,9,1184,Database Administrator,0.36405136988682857
30223363,10,1724,Machine Learning,0.3620259337575346
15791766,1,399,Network Administrator,0.31853869565380816
15791766,2,580,Network Administrator,0.3134485043126326
15791766,3,903,Network Administrator,0.31324829520248904
15791766,4,1155,Network Administrator,0.3078612288994524
15791766,5,2137,Network Administrator,0.30693041941029015
15791766,6,1323,Network Administrator,0.30211945178991323
15791766,7,1009,Network Administrator,0.29632147903594475
15791766,8,846,Network Administrator,0.29326673045701135
15791766,9,1816,Network Administrator,0.2922170759162634
15791766,10,2218,Network Administrator,0.28630072320596217
29075857,1,145,Java Developer,0.47628133736633965
29075857,2,1400,Software Engineer,0.4746169074614542
29075857,3,2067,Software Engineer,0.44548401635680646
29075857,4,2121,Backend Developer,0.4299586001059199
29075857,5,1172,JavaScript Developer,0.42506133469418106
29075857,6,607,Software Engineer,0.36397174859502446
29075857,7,1467,Software Engineer,0.36205543478289265
29075857,8,2109,Wordpress Developer,0.3607451080496746
29075857,9,1647,Software Engineer,0.36070635433638365
29075857,10,1808,iOS Developer,0.35366269857925337
12763627,1,277,Java Developer,0.31326328042055446
12763627,2,1790,Java Developer,0.3120420650066926
12763627,3,1944,Network Administrator,0.30747562755800933
12763627,4,1558,PHP Developer,0.2962930982442456
12763627,5,1610,DevOps Engineer,0.2934583343760767
12763627,6,682,Full Stack Developer,0.2849122903150402
12763627,7,1429,Full Stack Developer,0.2839258831244359
12763627,8,478,Database Administrator,0.28107790846930075
12763627,9,1876,Network Administrator,0.27854621427803367
12763627,10,1459,Database Administrator,0.2658422672013103
39718499,1,1409,Full Stack Developer,0.37525105948381354
39718499,2,2169,Database Administrator,0.33659505368790577
39718499,3,1168,Database Administrator,0.3333641773980312
39718499,4,749,Database Administrator,0.2892552580550916
39718499,5,1979,Database Administrator,0.2738252185322743
39718499,6,307,Java Developer,0.2714952551661565
39718499,7,233,Java Developer,0.2710460410887192
39718499,8,499,Node js developer,0.2675259848939536
39718499,9,632,DevOps Engineer,0.2608706068120557
39718499,10,1560,Java Developer,0.25590312044372276
27058381,1,399,Network Administrator,0.3812535376758267
27058381,2,530,Network Administrator,0.3528912678549733
27058381,3,580,Network Administrator,0.3245513001550534
27058381,4,653,DevOps Engineer,0.31707795625534974
27058381,5,1009,Network Administrator,0.3024019964005544
27058381,6,858,Network Administrator,0.2996805650452542
27058381,7,1634,DevOps Engineer,0.2974297999602037
27058381,8,1271,Database Administrator,0.29667905684605467
27058381,9,1468,Network Administrator,0.29622111705881615
27058381,10,1826,Database Administrator,0.2942033245224838
25857360,1,534,Database Administrator,0.3433843882070749
25857360,2,420,Database Administrator,0.32967492535603493
25857360,3,1401,Java Developer,0.3011488731669197
25857360,4,1033,Database Administrator,0.30070998279465194
25857360,5,1097,Database Administrator,0.2734625540667805
25857360,6,102,Node js developer,0.2718096782455781
25857360,7,1888,Database Administrator,0.26853320647492923
25857360,8,448,Software Engineer,0.26822122519667163
25857360,9,388,Full Stack Developer,0.26682411487568536
25857360,10,1205,Database Administrator,0.26131036901651317
26768723,1,388,Full Stack Developer,0.3890230796995004
26768723,2,399,Network Administrator,0.3390536880813254
26768723,3,23,Database Administrator,0.33568245396865104
26768723,4,1818,Network Administrator,0.3341275512461084
26768723,5,1594,Network Administrator,0.33412367554499517
26768723,6,580,Network Administrator,0.32691642358049783
26768723,7,2057,Network Administrator,0.32045216845276286
26768723,8,1695,Network Administrator,0.3198921628560597
26768723,9,2089,Database Administrator,0.3198250125881864
26768723,10,1710,Database Administrator,0.3176899762462708
31243710,1,903,Network Administrator,0.5077179588824349
31243710,2,1362,Network Administrator,0.44197863777581237
31243710,3,973,Network Administrator,0.43515069824690245
31243710,4,1327,Network Administrator,0.433745703432626
31243710,5,1799,Network Administrator,0.41190488683106363
31243710,6,2144,Database Administrator,0.3994846200983367
31243710,7,399,Network Administrator,0.3927463211358982
31243710,8,1594,Network Administrator,0.3919212934917542
31243710,9,1905,Network Administrator,0.38621067118445584
31243710,10,1027,Network Administrator,0.385457882689224
15297298,1,2069,Database Administrator,0.317267231720405
15297298,2,1348,Database Administrator,0.302034919683487
15297298,3,1315,Database Administrator,0.2933870358272445
15297298,4,2057,Network Administrator,0.283058304923151
15297298,5,516,Java Developer,0.2787981343303012
15297298,6,1205,Database Administrator,0.27757490639768123
15297298,7,2104,Database Administrator,0.27689107249950357
15297298,8,86,Database Administrator,0.2732430758470161
15297298,9,1869,Java Developer,0.2713761206179864
15297298,10,2076,Database Administrator,0.2662932934851374
27295996,1,399,Network Administrator,0.3669713494467112
27295996,2,580,Network Administrator,0.36475454762863785
27295996,3,23,Database Administrator,0.3597692982373032
27295996,4,2223,Database Administrator,0.35500168577216096
27295996,5,686,Network Administrator,0.35273998442356463
27295996,6,2057,Network Administrator,0.3472391969661706
27295996,7,2069,Database Administrator,0.3443493842476743
27295996,8,1655,Network Administrator,0.34181771433543956
27295996,9,782,Database Administrator,0.3407560684994736
27295996,10,2144,Database Administrator,0.3399498722481131
39413067,1,580,Network Administrator,0.5165860881016795
39413067,2,1594,Network Administrator,0.4916240230032849
39413067,3,399,Network Administrator,0.4795961767451293
39413067,4,1818,Network Administrator,0.44906818212118316
39413067,5,1009,Network Administrator,0.44531312869205947
39413067,6,653,DevOps Engineer,0.4450536719428475
39413067,7,1459,Database Administrator,0.44317062494701037
39413067,8,1634,DevOps Engineer,0.4413305593015327
39413067,9,23,Database Administrator,0.43937047093994475
39413067,10,1362,Network Administrator,0.43375017476429967
48037995,1,1060,DevOps Engineer,0.38823277614005786
48037995,2,980,Database Administrator,0.3207401904872325
48037995,3,277,Java Developer,0.29574505460902145
48037995,4,1790,Java Developer,0.2655259291260634
48037995,5,790,Java Developer,0.2578893893312482
48037995,6,326,Full Stack Developer,0.2409448065037817
48037995,7,533,Full Stack Developer,0.23823420936012069
48037995,8,1430,Java Developer,0.23448226146118945
48037995,9,342,Full Stack Developer,0.23404126593930552
48037995,10,1662,Database Administrator,0.2332990212540536
15802627,1,2057,Network Administrator,0.35218709572909784
15802627,2,1885,DevOps Engineer,0.350724282594169
15802627,3,509,Network Administrator,0.33413955148852864
15802627,4,580,Network Administrator,0.33304343857889857
15802627,5,1499,Network Administrator,0.3313910003910611
15802627,6,782,Database Administrator,0.33133362065744393
